唯一雜湊鍵,原始字詞,語言組別,權重常數,維度_1,維度_2,維度_3,維度_4,維度_5,維度_6,維度_7,維度_8,維度_9,維度_10,維度_11,維度_12,維度_13,維度_14,維度_15,維度_16,維度_17,維度_18,維度_19,維度_20,維度_21,維度_22,維度_23,維度_24,維度_25,維度_26,維度_27,維度_28,維度_29,維度_30,維度_31,維度_32,維度_33,維度_34,維度_35,維度_36,維度_37,維度_38,維度_39,維度_40,維度_41,維度_42,維度_43,維度_44,維度_45,維度_46,維度_47,維度_48,維度_49,維度_50,維度_51,維度_52,維度_53,維度_54,維度_55,維度_56,維度_57,維度_58,維度_59,維度_60,維度_61,維度_62,維度_63,維度_64,維度_65,維度_66,維度_67,維度_68,維度_69,維度_70,維度_71,維度_72,維度_73,維度_74,維度_75,維度_76,維度_77,維度_78,維度_79,維度_80,維度_81,維度_82,維度_83,維度_84,維度_85,維度_86,維度_87,維度_88,維度_89,維度_90,維度_91,維度_92,維度_93,維度_94,維度_95,維度_96,維度_97,維度_98,維度_99,維度_100,
L2_kóng ,  “,kóng ,  “,語言 2,1.0000,0.023067,0.098883,0.143846,0.084199,-0.056964,-0.063602,0.049116,0.128936,0.036502,0.057797,-0.014909,-0.029663,0.068260,0.151549,-0.020843,-0.151597,-0.092892,0.127871,0.084513,-0.127344,0.129940,-0.049456,-0.100784,0.083913,0.103222,0.070699,-0.044392,-0.058421,0.077419,-0.087839,-0.018351,-0.151580,0.058733,0.145373,0.111211,0.070611,0.033698,-0.057801,-0.085150,-0.123102,-0.074024,0.089996,-0.099622,0.049453,-0.077493,0.078801,-0.082300,-0.138196,-0.125453,0.122419,0.075747,0.108057,0.018924,-0.001257,-0.097171,-0.030615,0.137493,-0.092371,-0.043447,-0.182599,-0.085266,-0.002930,-0.016496,-0.019203,-0.085385,-0.015717,0.152605,-0.132686,0.057437,0.031127,0.033731,0.153107,0.117385,-0.025883,0.157032,0.168417,-0.129480,-0.148227,0.054067,-0.105450,0.170675,-0.057019,-0.076742,-0.023341,-0.013538,0.105729,0.160648,-0.177622,0.116074,-0.095039,-0.090924,0.006785,-0.112680,-0.144089,-0.183685,-0.154404,0.161956,0.142110,-0.007287,0.010914
L3_說：「,說：「,語言 3,1.0000,0.023067,0.098883,0.143846,0.084199,-0.056964,-0.063602,0.049116,0.128936,0.036502,0.057797,-0.014909,-0.029663,0.068260,0.151549,-0.020843,-0.151597,-0.092892,0.127871,0.084513,-0.127344,0.129940,-0.049456,-0.100784,0.083913,0.103222,0.070699,-0.044392,-0.058421,0.077419,-0.087839,-0.018351,-0.151580,0.058733,0.145373,0.111211,0.070611,0.033698,-0.057801,-0.085150,-0.123102,-0.074024,0.089996,-0.099622,0.049453,-0.077493,0.078801,-0.082300,-0.138196,-0.125453,0.122419,0.075747,0.108057,0.018924,-0.001257,-0.097171,-0.030615,0.137493,-0.092371,-0.043447,-0.182599,-0.085266,-0.002930,-0.016496,-0.019203,-0.085385,-0.015717,0.152605,-0.132686,0.057437,0.031127,0.033731,0.153107,0.117385,-0.025883,0.157032,0.168417,-0.129480,-0.148227,0.054067,-0.105450,0.170675,-0.057019,-0.076742,-0.023341,-0.013538,0.105729,0.160648,-0.177622,0.116074,-0.095039,-0.090924,0.006785,-0.112680,-0.144089,-0.183685,-0.154404,0.161956,0.142110,-0.007287,0.010914
L1_做,做,語言 1,1.0000,0.085347,-0.017951,-0.042964,0.002211,-0.175863,0.038198,-0.001538,0.176281,0.179638,0.166814,-0.042173,-0.095711,0.055080,-0.102902,-0.136897,0.082106,-0.013029,0.137781,0.063036,0.072453,-0.169046,-0.067603,0.029846,0.177816,0.108999,0.025954,0.030864,-0.124267,0.034887,-0.096986,-0.109201,-0.052703,-0.015033,0.056850,0.077327,-0.026045,-0.172836,0.086635,-0.035672,0.025516,-0.100038,0.114360,-0.105091,-0.126260,0.119312,0.178546,0.070119,0.055246,-0.099839,-0.036838,0.159138,0.138413,-0.107797,-0.066923,0.052445,0.014423,0.109514,0.117199,0.002510,-0.125983,0.180659,0.052505,-0.182530,-0.043379,0.040589,-0.127677,-0.040943,0.031340,-0.080560,0.100665,-0.011500,0.048985,0.017094,0.097160,0.012303,0.115787,0.113266,0.113227,-0.014309,-0.098791,0.039069,-0.092005,-0.031340,-0.171464,0.003107,0.060888,0.053390,-0.024265,0.052683,-0.042705,0.162522,-0.064407,-0.142472,0.159646,-0.125596,0.161595,-0.045053,0.163461,-0.157526,-0.073483
L2_Tsò,Tsò,語言 2,1.0000,0.085347,-0.017951,-0.042964,0.002211,-0.175863,0.038198,-0.001538,0.176281,0.179638,0.166814,-0.042173,-0.095711,0.055080,-0.102902,-0.136897,0.082106,-0.013029,0.137781,0.063036,0.072453,-0.169046,-0.067603,0.029846,0.177816,0.108999,0.025954,0.030864,-0.124267,0.034887,-0.096986,-0.109201,-0.052703,-0.015033,0.056850,0.077327,-0.026045,-0.172836,0.086635,-0.035672,0.025516,-0.100038,0.114360,-0.105091,-0.126260,0.119312,0.178546,0.070119,0.055246,-0.099839,-0.036838,0.159138,0.138413,-0.107797,-0.066923,0.052445,0.014423,0.109514,0.117199,0.002510,-0.125983,0.180659,0.052505,-0.182530,-0.043379,0.040589,-0.127677,-0.040943,0.031340,-0.080560,0.100665,-0.011500,0.048985,0.017094,0.097160,0.012303,0.115787,0.113266,0.113227,-0.014309,-0.098791,0.039069,-0.092005,-0.031340,-0.171464,0.003107,0.060888,0.053390,-0.024265,0.052683,-0.042705,0.162522,-0.064407,-0.142472,0.159646,-0.125596,0.161595,-0.045053,0.163461,-0.157526,-0.073483
L3_做,做,語言 3,1.0000,0.085347,-0.017951,-0.042964,0.002211,-0.175863,0.038198,-0.001538,0.176281,0.179638,0.166814,-0.042173,-0.095711,0.055080,-0.102902,-0.136897,0.082106,-0.013029,0.137781,0.063036,0.072453,-0.169046,-0.067603,0.029846,0.177816,0.108999,0.025954,0.030864,-0.124267,0.034887,-0.096986,-0.109201,-0.052703,-0.015033,0.056850,0.077327,-0.026045,-0.172836,0.086635,-0.035672,0.025516,-0.100038,0.114360,-0.105091,-0.126260,0.119312,0.178546,0.070119,0.055246,-0.099839,-0.036838,0.159138,0.138413,-0.107797,-0.066923,0.052445,0.014423,0.109514,0.117199,0.002510,-0.125983,0.180659,0.052505,-0.182530,-0.043379,0.040589,-0.127677,-0.040943,0.031340,-0.080560,0.100665,-0.011500,0.048985,0.017094,0.097160,0.012303,0.115787,0.113266,0.113227,-0.014309,-0.098791,0.039069,-0.092005,-0.031340,-0.171464,0.003107,0.060888,0.053390,-0.024265,0.052683,-0.042705,0.162522,-0.064407,-0.142472,0.159646,-0.125596,0.161595,-0.045053,0.163461,-0.157526,-0.073483
L1_做人,做人,語言 1,1.0000,0.124973,0.130263,-0.142332,-0.115714,-0.125910,-0.145062,-0.140492,-0.071606,-0.132844,0.094061,0.001096,-0.059449,-0.006487,0.143611,-0.083051,0.026314,-0.099656,0.133929,-0.063893,-0.141998,0.111524,-0.145335,-0.022937,-0.152991,0.117666,-0.099134,-0.044219,-0.092449,-0.025267,0.080703,0.072338,0.124507,-0.054635,0.137166,0.148938,0.084541,0.006703,-0.066666,0.057682,0.120770,-0.091835,-0.088950,-0.072595,-0.067262,0.032729,-0.015996,-0.131742,-0.157342,-0.126978,0.054686,0.154207,-0.140131,-0.007539,0.130994,0.095966,0.020339,-0.117666,-0.089454,0.026392,0.158973,0.140919,0.107851,0.067746,0.116501,0.035398,-0.025307,-0.075311,-0.157437,-0.117127,-0.112497,-0.155667,-0.090248,0.009039,0.133436,-0.129375,0.040009,0.072993,0.039929,0.138630,-0.041155,-0.070122,-0.044888,0.056048,-0.083643,-0.083428,0.057209,0.014542,0.045002,0.053657,-0.058092,-0.024960,-0.112674,-0.143582,0.141542,-0.134305,-0.013684,0.127581,-0.133912,-0.109728,0.051979
L2_Tsò lâng,Tsò lâng,語言 2,1.0000,0.124973,0.130263,-0.142332,-0.115714,-0.125910,-0.145062,-0.140492,-0.071606,-0.132844,0.094061,0.001096,-0.059449,-0.006487,0.143611,-0.083051,0.026314,-0.099656,0.133929,-0.063893,-0.141998,0.111524,-0.145335,-0.022937,-0.152991,0.117666,-0.099134,-0.044219,-0.092449,-0.025267,0.080703,0.072338,0.124507,-0.054635,0.137166,0.148938,0.084541,0.006703,-0.066666,0.057682,0.120770,-0.091835,-0.088950,-0.072595,-0.067262,0.032729,-0.015996,-0.131742,-0.157342,-0.126978,0.054686,0.154207,-0.140131,-0.007539,0.130994,0.095966,0.020339,-0.117666,-0.089454,0.026392,0.158973,0.140919,0.107851,0.067746,0.116501,0.035398,-0.025307,-0.075311,-0.157437,-0.117127,-0.112497,-0.155667,-0.090248,0.009039,0.133436,-0.129375,0.040009,0.072993,0.039929,0.138630,-0.041155,-0.070122,-0.044888,0.056048,-0.083643,-0.083428,0.057209,0.014542,0.045002,0.053657,-0.058092,-0.024960,-0.112674,-0.143582,0.141542,-0.134305,-0.013684,0.127581,-0.133912,-0.109728,0.051979
L3_做人,做人,語言 3,1.0000,0.124973,0.130263,-0.142332,-0.115714,-0.125910,-0.145062,-0.140492,-0.071606,-0.132844,0.094061,0.001096,-0.059449,-0.006487,0.143611,-0.083051,0.026314,-0.099656,0.133929,-0.063893,-0.141998,0.111524,-0.145335,-0.022937,-0.152991,0.117666,-0.099134,-0.044219,-0.092449,-0.025267,0.080703,0.072338,0.124507,-0.054635,0.137166,0.148938,0.084541,0.006703,-0.066666,0.057682,0.120770,-0.091835,-0.088950,-0.072595,-0.067262,0.032729,-0.015996,-0.131742,-0.157342,-0.126978,0.054686,0.154207,-0.140131,-0.007539,0.130994,0.095966,0.020339,-0.117666,-0.089454,0.026392,0.158973,0.140919,0.107851,0.067746,0.116501,0.035398,-0.025307,-0.075311,-0.157437,-0.117127,-0.112497,-0.155667,-0.090248,0.009039,0.133436,-0.129375,0.040009,0.072993,0.039929,0.138630,-0.041155,-0.070122,-0.044888,0.056048,-0.083643,-0.083428,0.057209,0.014542,0.045002,0.053657,-0.058092,-0.024960,-0.112674,-0.143582,0.141542,-0.134305,-0.013684,0.127581,-0.133912,-0.109728,0.051979
L1_人的,人的,語言 1,1.0000,-0.099495,0.005265,-0.026725,-0.063828,0.177054,0.146858,0.136587,-0.018672,-0.116243,-0.156909,-0.154675,0.113897,-0.091335,0.011180,0.127342,0.076829,-0.155099,-0.082932,-0.020616,-0.162691,-0.154303,0.128011,-0.156879,0.042245,-0.117959,-0.172798,-0.068265,0.123406,-0.146462,0.144091,-0.077820,-0.097654,0.128361,0.143937,0.003765,-0.054405,0.048849,-0.024935,0.066381,-0.078993,-0.044477,-0.011810,-0.152397,-0.001138,0.130527,0.133368,-0.054658,0.059419,0.010932,-0.030653,0.151531,0.041720,0.065835,0.039291,0.002563,-0.136044,0.145270,-0.025573,-0.175113,-0.060271,0.137222,-0.093465,0.014753,0.176998,-0.049609,-0.072498,0.021714,-0.093800,-0.068495,0.119485,-0.118630,-0.175847,-0.135808,-0.152793,-0.018181,-0.045038,-0.027899,-0.086085,-0.085734,0.073060,0.101539,-0.007205,-0.018303,0.017606,-0.065089,-0.042409,0.121655,-0.054597,0.065408,0.129609,0.020064,0.162016,-0.143940,-0.064616,0.060894,-0.040230,0.078245,0.004815,-0.032054,0.100555
L2_lâng ê,lâng ê,語言 2,1.0000,-0.099495,0.005265,-0.026725,-0.063828,0.177054,0.146858,0.136587,-0.018672,-0.116243,-0.156909,-0.154675,0.113897,-0.091335,0.011180,0.127342,0.076829,-0.155099,-0.082932,-0.020616,-0.162691,-0.154303,0.128011,-0.156879,0.042245,-0.117959,-0.172798,-0.068265,0.123406,-0.146462,0.144091,-0.077820,-0.097654,0.128361,0.143937,0.003765,-0.054405,0.048849,-0.024935,0.066381,-0.078993,-0.044477,-0.011810,-0.152397,-0.001138,0.130527,0.133368,-0.054658,0.059419,0.010932,-0.030653,0.151531,0.041720,0.065835,0.039291,0.002563,-0.136044,0.145270,-0.025573,-0.175113,-0.060271,0.137222,-0.093465,0.014753,0.176998,-0.049609,-0.072498,0.021714,-0.093800,-0.068495,0.119485,-0.118630,-0.175847,-0.135808,-0.152793,-0.018181,-0.045038,-0.027899,-0.086085,-0.085734,0.073060,0.101539,-0.007205,-0.018303,0.017606,-0.065089,-0.042409,0.121655,-0.054597,0.065408,0.129609,0.020064,0.162016,-0.143940,-0.064616,0.060894,-0.040230,0.078245,0.004815,-0.032054,0.100555
L3_人的,人的,語言 3,1.0000,-0.099495,0.005265,-0.026725,-0.063828,0.177054,0.146858,0.136587,-0.018672,-0.116243,-0.156909,-0.154675,0.113897,-0.091335,0.011180,0.127342,0.076829,-0.155099,-0.082932,-0.020616,-0.162691,-0.154303,0.128011,-0.156879,0.042245,-0.117959,-0.172798,-0.068265,0.123406,-0.146462,0.144091,-0.077820,-0.097654,0.128361,0.143937,0.003765,-0.054405,0.048849,-0.024935,0.066381,-0.078993,-0.044477,-0.011810,-0.152397,-0.001138,0.130527,0.133368,-0.054658,0.059419,0.010932,-0.030653,0.151531,0.041720,0.065835,0.039291,0.002563,-0.136044,0.145270,-0.025573,-0.175113,-0.060271,0.137222,-0.093465,0.014753,0.176998,-0.049609,-0.072498,0.021714,-0.093800,-0.068495,0.119485,-0.118630,-0.175847,-0.135808,-0.152793,-0.018181,-0.045038,-0.027899,-0.086085,-0.085734,0.073060,0.101539,-0.007205,-0.018303,0.017606,-0.065089,-0.042409,0.121655,-0.054597,0.065408,0.129609,0.020064,0.162016,-0.143940,-0.064616,0.060894,-0.040230,0.078245,0.004815,-0.032054,0.100555
L1_新婦,新婦,語言 1,1.0000,-0.155103,-0.104708,-0.028359,-0.164891,-0.110263,0.171755,-0.043633,-0.117356,-0.036697,0.141381,0.162776,0.145107,-0.122016,0.132263,0.085164,0.066377,-0.169113,0.107384,0.156127,-0.085891,-0.090300,-0.035270,-0.030547,-0.012716,-0.007842,0.033009,0.140207,-0.057745,0.079724,0.016669,0.154462,0.125183,0.056590,0.031931,0.059630,0.014379,-0.139393,0.052030,0.164290,0.140100,0.082352,-0.131680,0.062478,0.000359,0.109562,-0.068677,-0.165336,0.148123,0.155603,0.097870,-0.031096,0.086703,0.049266,0.007787,-0.097132,0.110170,-0.132633,-0.115627,0.025604,-0.033926,-0.078224,-0.020358,-0.082072,-0.056007,-0.100478,-0.015115,0.029567,0.018924,0.135368,0.050426,0.076894,-0.079365,0.101983,0.158741,-0.135413,0.120726,-0.080727,-0.061068,0.065802,0.077386,-0.034252,-0.134469,-0.009449,0.120516,0.116643,0.000663,0.068094,0.071900,0.068232,0.024343,0.135100,-0.162299,0.120299,-0.089348,0.165295,-0.144890,-0.037959,0.049492,0.080741,0.075881
